ncbi_taxid,ncbi_tax_name,ncbi_genus_id,ncbi_genus_name,ncbi_family_id,ncbi_family_name
369701,Atrichopogon aff. epicautae AT-2006,209702,Atrichopogon,41819,Ceratopogonidae
369703,Atrichopogon oedemerarum,209702,Atrichopogon,41819,Ceratopogonidae
1113145,Atrichopogon levis,209702,Atrichopogon,41819,Ceratopogonidae
1874315,Forcipomyia aristolochiae,209700,Forcipomyia,41819,Ceratopogonidae
2880813,Forcipomyia sp. ISL_CONS34,209700,Forcipomyia,41819,Ceratopogonidae
1518550,Forcipomyia sp. S6CM14,209700,Forcipomyia,41819,Ceratopogonidae
1495482,Forcipomyia sp. FR-forcip2-D2.24-21,209700,Forcipomyia,41819,Ceratopogonidae
1495481,Forcipomyia sp. FR-forcip1-D2.15-11,209700,Forcipomyia,41819,Ceratopogonidae
1495480,Forcipomyia sp. EC-Atrichop1-D526,209700,Forcipomyia,41819,Ceratopogonidae
515531,Forcipomyia taiwana,209700,Forcipomyia,41819,Ceratopogonidae
1874314,Forcipomyia velox,209700,Forcipomyia,41819,Ceratopogonidae
381080,Forcipomyia tibialis,209700,Forcipomyia,41819,Ceratopogonidae
381078,Forcipomyia fuliginosa,209700,Forcipomyia,41819,Ceratopogonidae
209701,Forcipomyia cilipes,209700,Forcipomyia,41819,Ceratopogonidae
903477,Forcipomyia brevipennis,209700,Forcipomyia,41819,Ceratopogonidae
891427,Aphroteniella sp. 3 SRM-2010,646259,Aphroteniella,7149,Chironomidae
646260,Aphroteniella sp. SRM-2009,646259,Aphroteniella,7149,Chironomidae
891426,Aphroteniella sp. 2 SRM-2010,646259,Aphroteniella,7149,Chironomidae
646198,Parochlus araucanus,315560,Parochlus,7149,Chironomidae
880175,Parochlus cf. araucanus NZ08-8P2,315560,Parochlus,7149,Chironomidae
646200,Parochlus chiloensis,315560,Parochlus,7149,Chironomidae
646202,Parochlus sp. SRM-2009,315560,Parochlus,7149,Chironomidae
1936092,Parochlus sp. ACTCon2,315560,Parochlus,7149,Chironomidae
1936091,Parochlus sp. ACTBl13,315560,Parochlus,7149,Chironomidae
2790101,Ablabesmyia sp. GRM1.1,46216,Ablabesmyia,7149,Chironomidae
1692332,Ablabesmyia illinoensis,46216,Ablabesmyia,7149,Chironomidae
700369,Ablabesmyia monilis,46216,Ablabesmyia,7149,Chironomidae
1981546,Pentaneura sp. NM7.3,891922,Pentaneura,7149,Chironomidae
1974150,Pentaneura inconspicua,891922,Pentaneura,7149,Chironomidae
2783899,Pentaneura cf. cinerea CH16Frias3,891922,Pentaneura,7149,Chironomidae
891923,Pentaneura sp. 1 SRM-2010,891922,Pentaneura,7149,Chironomidae
903468,Psectrotanypus dyari,903467,Psectrotanypus,7149,Chironomidae
2806242,Psectrotanypus varius,903467,Psectrotanypus,7149,Chironomidae
2486398,Trichomyia sp. P44,560271,Trichomyia,7197,Psychodidae
2486394,Trichomyia cerdosa,560271,Trichomyia,7197,Psychodidae
2486396,Trichomyia pseudoannae,560271,Trichomyia,7197,Psychodidae
1144714,Trichomyia sp. GRC-2012,560271,Trichomyia,7197,Psychodidae
1144713,Trichomyia kenricki,560271,Trichomyia,7197,Psychodidae
385268,Lonchoptera bifurcata,92595,Lonchoptera,43826,Lonchopteridae
1445833,Bertamyia notata,1445832,Bertamyia,43827,Platypezidae
1588123,Callomyia venusta,712098,Callomyia,43827,Platypezidae
712099,Callomyia sp. PTS-2010,712098,Callomyia,43827,Platypezidae
1445823,Callomyia dives,712098,Callomyia,43827,Platypezidae
1445821,Callomyia admirabilis,712098,Callomyia,43827,Platypezidae
226142,Agathomyia unicolor,226141,Agathomyia,43827,Platypezidae
1549131,Agathomyia scutellaris,226141,Agathomyia,43827,Platypezidae
1548499,Agathomyia alneti,226141,Agathomyia,43827,Platypezidae
1445857,Polyporivora picta,1445854,Polyporivora,43827,Platypezidae
1445855,Polyporivora boletina,1445854,Polyporivora,43827,Platypezidae
1445856,Polyporivora ornata,1445854,Polyporivora,43827,Platypezidae
1445845,Kesselimyia chandleri,1445844,Kesselimyia,43827,Platypezidae
768774,Platypeza sp. JFG-2010,289241,Platypeza,43827,Platypezidae
1445828,Platypeza aterrima,289241,Platypeza,43827,Platypezidae
1445830,Platypeza hirticeps,289241,Platypeza,43827,Platypezidae
289242,Platypeza consobrina,289241,Platypeza,43827,Platypezidae
1454014,Platypeza inornata,289241,Platypeza,43827,Platypezidae
192443,Paraplatypeza atra,192442,Paraplatypeza,43827,Platypezidae
2332782,Paraplatypeza sp. BBDCM919-10,192442,Paraplatypeza,43827,Platypezidae
2332781,Paraplatypeza sp. BBDCM917-10,192442,Paraplatypeza,43827,Platypezidae
1445827,Paraplatypeza bicincta,192442,Paraplatypeza,43827,Platypezidae
1262247,Paraplatypeza velutina,192442,Paraplatypeza,43827,Platypezidae
192454,Sciadocera rufomaculata,192453,Sciadocera,43828,Sciadoceridae
2323101,Borophaga sp. BBDCQ569-10,712093,Borophaga,36164,Phoridae
712094,Borophaga subsultans,712093,Borophaga,36164,Phoridae
712095,Borophaga verticalis,712093,Borophaga,36164,Phoridae
92536,Diplonevra nitidula,92534,Diplonevra,36164,Phoridae
1003494,Diplonevra freyi,92534,Diplonevra,36164,Phoridae
1003493,Diplonevra florea,92534,Diplonevra,36164,Phoridae
1003495,Diplonevra funebris,92534,Diplonevra,36164,Phoridae
92527,Anevrina thoracica,92526,Anevrina,36164,Phoridae
712082,Anevrina macateei,92526,Anevrina,36164,Phoridae
712084,Anevrina setigera,92526,Anevrina,36164,Phoridae
712080,Anevrina curvinervis,92526,Anevrina,36164,Phoridae
2755542,Pseudacteon borgmeieri,378799,Pseudacteon,36164,Phoridae
2755541,Pseudacteon affinis,378799,Pseudacteon,36164,Phoridae
2678385,Triphleba intermedia,92553,Triphleba,36164,Phoridae
2661427,Triphleba sp. BOLD:ADA3940,92553,Triphleba,36164,Phoridae
2336320,Triphleba sp. JWDCB272-10,92553,Triphleba,36164,Phoridae
2340089,Triphleba aequalis,92553,Triphleba,36164,Phoridae
1049555,Acletoxenus indicus,462271,Acletoxenus,7214,Drosophilidae
462272,Acletoxenus formosus,462271,Acletoxenus,7214,Drosophilidae
1136912,Cacoxenus perspicax,462273,Cacoxenus,7214,Drosophilidae
462275,Cacoxenus indagator,462273,Cacoxenus,7214,Drosophilidae
1262471,Cacoxenus polyodous,462273,Cacoxenus,7214,Drosophilidae
1262502,Leucophenga sp. 1 AY-2012,7329,Leucophenga,7214,Drosophilidae
490170,Leucophenga quadripunctata,7329,Leucophenga,7214,Drosophilidae
490169,Leucophenga angusta,7329,Leucophenga,7214,Drosophilidae
504595,Leucophenga albofasciata,7329,Leucophenga,7214,Drosophilidae
569177,Stegana nigrolimbata,188292,Stegana,7214,Drosophilidae
569180,Stegana emeiensis,188292,Stegana,7214,Drosophilidae
1775582,Stegana sp. RSF-2015,188292,Stegana,7214,Drosophilidae
569183,Stegana quadrata,188292,Stegana,7214,Drosophilidae
1127312,Stegana latipenis,188292,Stegana,7214,Drosophilidae
1127308,Stegana aotsukai,188292,Stegana,7214,Drosophilidae
2518782,Stegana sp. 1189 JL-2019,188292,Stegana,7214,Drosophilidae
1421557,Stegana chitouensis,188292,Stegana,7214,Drosophilidae
43370,Delphinia picta,43369,Delphinia,43848,Ulidiidae
454641,Tetanops myopaeformis,454640,Tetanops,43848,Ulidiidae
2887172,Tetanops myopinus,454640,Tetanops,43848,Ulidiidae
286469,Euxesta notata,286468,Euxesta,43848,Ulidiidae
1690317,Chaetopsis massyla,240871,Chaetopsis,43848,Ulidiidae
286527,Chaetopsis fulvifrons,240871,Chaetopsis,43848,Ulidiidae
28617,Terellia ruficauda,28615,Terellia,7211,Tephritidae
381337,Terellia serratulae,28615,Terellia,7211,Tephritidae
582768,Terellia colon,28615,Terellia,7211,Tephritidae
582764,Terellia fuscicornis,28615,Terellia,7211,Tephritidae
178769,Eurosta solidaginis,28593,Eurosta,7211,Tephritidae
28594,Eurosta cribrata,28593,Eurosta,7211,Tephritidae
28600,Icterica seriata,28599,Icterica,7211,Tephritidae
503473,Icterica circinata,28599,Icterica,7211,Tephritidae
2680514,Gymnocarena apicata,28597,Gymnocarena,7211,Tephritidae
28598,Gymnocarena mexicana,28597,Gymnocarena,7211,Tephritidae
381397,Xyphosia miliaria,381372,Xyphosia,7211,Tephritidae
688175,Xyphosia laticauda,381372,Xyphosia,7211,Tephritidae
381386,Noeeta pupillata,381362,Noeeta,7211,Tephritidae
594016,Noeeta bisetosa,381362,Noeeta,7211,Tephritidae
28602,Jamesomyia geminata,28601,Jamesomyia,7211,Tephritidae
2882544,Oxyna parietina,381365,Oxyna,7211,Tephritidae
1828791,Oxyna aterrima,381365,Oxyna,7211,Tephritidae
381390,Oxyna flavipennis,381365,Oxyna,7211,Tephritidae
594071,Tephritis dioscurea,43386,Tephritis,7211,Tephritidae
594165,Tephritis tatarica,43386,Tephritis,7211,Tephritidae
594095,Tephritis kogardtauica,43386,Tephritis,7211,Tephritidae
2603681,Tephritis arsenii,43386,Tephritis,7211,Tephritidae
594063,Tephritis conyzifoliae,43386,Tephritis,7211,Tephritidae
594029,Tephritis separata,43386,Tephritis,7211,Tephritidae
594090,Tephritis hurvitzi,43386,Tephritis,7211,Tephritidae
594022,Tephritis formosa,43386,Tephritis,7211,Tephritidae
594099,Tephritis labecula,43386,Tephritis,7211,Tephritidae
594160,Tephritis stigmatica,43386,Tephritis,7211,Tephritidae
594163,Tephritis tanaceti,43386,Tephritis,7211,Tephritidae
1582032,Trupanea jonesi,30060,Trupanea,7211,Tephritidae
594030,Trupanea stellata,30060,Trupanea,7211,Tephritidae
381339,Trupanea amoena,30060,Trupanea,7211,Tephritidae
1630696,Trupanea arboreae,30060,Trupanea,7211,Tephritidae
1262255,Trupanea bullocki,30060,Trupanea,7211,Tephritidae
166494,Trupanea conjuncta,30060,Trupanea,7211,Tephritidae
30061,Trupanea actinobola,30060,Trupanea,7211,Tephritidae
2660188,Paracantha sp. BOLD:AAU6653,164885,Paracantha,7211,Tephritidae
2660187,Paracantha sp. BOLD:AAQ4043,164885,Paracantha,7211,Tephritidae
1743441,Paracantha gentilis,164885,Paracantha,7211,Tephritidae
381335,Paracantha genitilis,164885,Paracantha,7211,Tephritidae
164886,Paracantha forficula,164885,Paracantha,7211,Tephritidae
28621,Urophora quadrifasciata,28620,Urophora,7211,Tephritidae
503482,Urophora cardui,28620,Urophora,7211,Tephritidae
381341,Urophora misakiana,28620,Urophora,7211,Tephritidae
2819005,Euleia heraclei group sp. JY-2019,28591,Euleia,7211,Tephritidae
28592,Euleia fratria,28591,Euleia,7211,Tephritidae
28623,Zonosemata electa,28622,Zonosemata,7211,Tephritidae
2916453,Rhagoletis nr. juniperina SK-2022,28609,Rhagoletis,7211,Tephritidae
47154,Rhagoletis alternata,28609,Rhagoletis,7211,Tephritidae
47151,Rhagoletis berberis,28609,Rhagoletis,7211,Tephritidae
43422,Rhagoletis electromorpha,28609,Rhagoletis,7211,Tephritidae
43421,Rhagoletis fausta,28609,Rhagoletis,7211,Tephritidae
43416,Rhagoletis cingulata,28609,Rhagoletis,7211,Tephritidae
43413,Rhagoletis indifferens,28609,Rhagoletis,7211,Tephritidae
43412,Rhagoletis basiola,28609,Rhagoletis,7211,Tephritidae
43410,Rhagoletis suavis,28609,Rhagoletis,7211,Tephritidae
34679,Rhagoletis completa,28609,Rhagoletis,7211,Tephritidae
33395,Rhagoletis cornivora,28609,Rhagoletis,7211,Tephritidae
28610,Rhagoletis pomonella,28609,Rhagoletis,7211,Tephritidae
1240419,Calliphora croceipalpis,7372,Calliphora,7371,Calliphoridae
577606,Calliphora lata,7372,Calliphora,7371,Calliphoridae
367295,Calliphora nigribarbis,7372,Calliphora,7371,Calliphoridae
318693,Calliphora macleayi,7372,Calliphora,7371,Calliphoridae
145457,Calliphora hilli hilli,7372,Calliphora,7371,Calliphoridae
145451,Calliphora dubia,7372,Calliphora,7371,Calliphoridae
81696,Calliphora quadrimaculata,7372,Calliphora,7371,Calliphoridae
27454,Calliphora vomitoria,7372,Calliphora,7371,Calliphoridae
7373,Calliphora vicina,7372,Calliphora,7371,Calliphoridae
2173511,Onesiomima pamirica,2173510,Onesiomima,7371,Calliphoridae
1912788,Melinda pusilla,170907,Melinda,7371,Calliphoridae
170908,Melinda viridicyanea,170907,Melinda,7371,Calliphoridae
1355234,Compsomyiops verena,142897,Compsomyiops,7371,Calliphoridae
142898,Compsomyiops callipes,142897,Compsomyiops,7371,Calliphoridae
559644,Compsomyiops fulvicrura,142897,Compsomyiops,7371,Calliphoridae
604327,Chrysomya yayukae,45449,Chrysomya,7371,Calliphoridae
318701,Chrysomya latifrons,45449,Chrysomya,7371,Calliphoridae
318700,Chrysomya incisuralis,45449,Chrysomya,7371,Calliphoridae
192730,Chrysomya pinguis,45449,Chrysomya,7371,Calliphoridae
142978,Chrysomya chloropyga,45449,Chrysomya,7371,Calliphoridae
142905,Chrysomya varipes,45449,Chrysomya,7371,Calliphoridae
142895,Chrysomya semimetallica,45449,Chrysomya,7371,Calliphoridae
115424,Chrysomya megacephala,45449,Chrysomya,7371,Calliphoridae
69364,Chrysomya bezziana,45449,Chrysomya,7371,Calliphoridae
45450,Chrysomya rufifacies,45449,Chrysomya,7371,Calliphoridae
1355236,Paralucilia fulvinota,1042205,Paralucilia,7371,Calliphoridae
1484353,Paralucilia pseudolyrcea,1042205,Paralucilia,7371,Calliphoridae
447469,Hemilucilia segmentaria,416848,Hemilucilia,7371,Calliphoridae
447470,Hemilucilia semidiaphana,416848,Hemilucilia,7371,Calliphoridae
1897760,Hemilucilia sp. SYV-2016,416848,Hemilucilia,7371,Calliphoridae
1042208,Trypocalliphora braueri,1042207,Trypocalliphora,7371,Calliphoridae
2680891,Protocalliphora asiovora,142901,Protocalliphora,7371,Calliphoridae
2680892,Protocalliphora brunneisquama,142901,Protocalliphora,7371,Calliphoridae
1891016,Protocalliphora metallica,142901,Protocalliphora,7371,Calliphoridae
37001,Glossina brevipalpis,7393,Glossina,7392,Glossinidae
7397,Glossina palpalis,7393,Glossina,7392,Glossinidae
37002,Glossina tachinoides,7393,Glossina,7392,Glossinidae
67801,Glossina palpalis gambiensis,7393,Glossina,7392,Glossinidae
37166,Simulium sanctipauli,7191,Simulium,7190,Simuliidae
37167,Simulium sirbanum,7191,Simulium,7190,Simuliidae
41808,Simulium sp.,7191,Simulium,7190,Simuliidae
1411912,Anopheles algeriensis,7164,Anopheles,7157,Culicidae
120868,Anopheles claviger,7164,Anopheles,7157,Culicidae
72408,Anopheles sacharovi,7164,Anopheles,7157,Culicidae
41430,Anopheles messeae,7164,Anopheles,7157,Culicidae
48724,Anopheles dirus A,7164,Anopheles,7157,Culicidae
7168,Anopheles dirus,7164,Anopheles,7157,Culicidae
43151,Anopheles darlingi,7164,Anopheles,7157,Culicidae
1682163,Drosophila nr. expansa 1 KNM-2015,7215,Drosophila,7214,Drosophilidae
2035587,Cladochaeta sp. ADG,2035586,Cladochaeta,7214,Drosophilidae
684722,Simulium costatum,7191,Simulium,7190,Simuliidae
578705,Simulium cf. pugetense JKM-2007,7191,Simulium,7190,Simuliidae
61065,Simulium congareenarum,7191,Simulium,7190,Simuliidae
154457,Simulium middlemissae,7191,Simulium,7190,Simuliidae
154453,Simulium lotii,7191,Simulium,7190,Simuliidae
154798,Simulium aureohirtum,7191,Simulium,7190,Simuliidae
357425,Simulium transiens,7191,Simulium,7190,Simuliidae
210193,Simulium rufibasis,7191,Simulium,7190,Simuliidae
61066,Simulium reptans,7191,Simulium,7190,Simuliidae
1419336,Simulium kiritshenkoi,7191,Simulium,7190,Simuliidae
210198,Simulium bidentatum,7191,Simulium,7190,Simuliidae
683695,Simulium nigrimanum,7191,Simulium,7190,Simuliidae
445764,Simulium guianense,7191,Simulium,7190,Simuliidae
1892180,Simulium turgaicum,7191,Simulium,7190,Simuliidae
314372,Ceratitis cornuta,7212,Ceratitis,7211,Tephritidae
314360,Ceratitis pinax,7212,Ceratitis,7211,Tephritidae
314359,Ceratitis caetrata,7212,Ceratitis,7211,Tephritidae
7213,Ceratitis capitata,7212,Ceratitis,7211,Tephritidae
314354,Ceratitis divaricata,7212,Ceratitis,7211,Tephritidae
314375,Ceratitis simi,7212,Ceratitis,7211,Tephritidae
559998,Ceratitis perseus,7212,Ceratitis,7211,Tephritidae
194917,Ceratitis cosyra,7212,Ceratitis,7211,Tephritidae
56958,Ceratitis rosa,7212,Ceratitis,7211,Tephritidae
314357,Ceratitis anonae,7212,Ceratitis,7211,Tephritidae
2065257,Ceratitis nr. cosyra MSJ-2017,7212,Ceratitis,7211,Tephritidae
1707812,Bactrocera kohkongiae,27456,Bactrocera,7211,Tephritidae
1707538,Bactrocera paraarecae,27456,Bactrocera,7211,Tephritidae
1707532,Bactrocera dongnaiae,27456,Bactrocera,7211,Tephritidae
335454,Bactrocera distincta,27456,Bactrocera,7211,Tephritidae
317251,Bactrocera nigrotibialis,27456,Bactrocera,7211,Tephritidae
47773,Bactrocera correcta,27456,Bactrocera,7211,Tephritidae
137261,Bactrocera hyalina,27456,Bactrocera,7211,Tephritidae
98811,Bactrocera psidii,27456,Bactrocera,7211,Tephritidae
59916,Bactrocera tryoni,27456,Bactrocera,7211,Tephritidae
2170657,Bactrocera tryoni complex sp. PHEL-12,27456,Bactrocera,7211,Tephritidae
2170655,Bactrocera tryoni complex sp. PHEL-10,27456,Bactrocera,7211,Tephritidae
2170656,Bactrocera tryoni complex sp. PHEL-9,27456,Bactrocera,7211,Tephritidae
240519,Bactrocera thailandica,27456,Bactrocera,7211,Tephritidae
69614,Bactrocera carambolae,27456,Bactrocera,7211,Tephritidae
27457,Bactrocera dorsalis,27456,Bactrocera,7211,Tephritidae
69616,Bactrocera quadrisetosa,27456,Bactrocera,7211,Tephritidae
1273723,Curtonotum unicuspis,1262296,Curtonotum,48989,Curtonotidae
1273727,Curtonotum sp. undet. 1 AHKS-2012,1262296,Curtonotum,48989,Curtonotidae
1263447,Curtonotum anus,1262296,Curtonotum,48989,Curtonotidae
1263446,Curtonotum saheliense,1262296,Curtonotum,48989,Curtonotidae
1263442,Curtonotum griveaudi,1262296,Curtonotum,48989,Curtonotidae
1262297,Curtonotum helvum,1262296,Curtonotum,48989,Curtonotidae
2660075,Ochthera sp. BOLD:AAP4669,1744809,Ochthera,48991,Ephydridae
2340407,Ochthera mantis group sp. JSDIP110-10,1744809,Ochthera,48991,Ephydridae
2340406,Ochthera mantis group sp. BBDCM520-10,1744809,Ochthera,48991,Ephydridae
1492369,Allotrichoma filiforme,1492368,Allotrichoma,48991,Ephydridae
2321707,Allotrichoma sp. TTMDJ245-10,1492368,Allotrichoma,48991,Ephydridae
745182,Discocerina obscurella,745181,Discocerina,48991,Ephydridae
2339806,Brachydeutera argentata,1990785,Brachydeutera,48991,Ephydridae
1763969,Scatophila cribrata,1763968,Scatophila,48991,Ephydridae
1851143,Scatophila sp. FinAcal53,1763968,Scatophila,48991,Ephydridae
1690383,Paracoenia bisetosa,1690382,Paracoenia,48991,Ephydridae
1888008,Paracoenia fumosa,1690382,Paracoenia,48991,Ephydridae
2334343,Scatella sp. BBDEC654-09,305595,Scatella,48991,Ephydridae
2334342,Scatella sp. BBDEC653-09,305595,Scatella,48991,Ephydridae
1473685,Scatella tenuicosta,305595,Scatella,48991,Ephydridae
2659564,Leptopsilopa sp. BOLD:AAN5517,1887046,Leptopsilopa,48991,Ephydridae
1720781,Discomyza incurva,1720780,Discomyza,48991,Ephydridae
1690344,Notiphila uliginosa,1118049,Notiphila,48991,Ephydridae
2339986,Notiphila phaeopsis,1118049,Notiphila,48991,Ephydridae
745172,Ephydra riparia,504564,Ephydra,48991,Ephydridae
504565,Ephydra packardi,504564,Ephydra,48991,Ephydridae
504561,Hydrellia tritici,92591,Hydrellia,48991,Ephydridae
504560,Hydrellia pakistanae,92591,Hydrellia,48991,Ephydridae
2584819,Hydrellia lagarosiphon,92591,Hydrellia,48991,Ephydridae
1722782,Nostima sp. BOLD:AAG2754,1473719,Nostima,48991,Ephydridae
2331746,Nostima sp. TTMDI723-10,1473719,Nostima,48991,Ephydridae
2331744,Nostima sp. TTMDI1153-10,1473719,Nostima,48991,Ephydridae
2882583,Pelina aenea,1086796,Pelina,48991,Ephydridae
1086797,Pelina canadensis,1086796,Pelina,48991,Ephydridae
1752152,Pelina neaenescens,1086796,Pelina,48991,Ephydridae
504733,Zygothrica sp. 3c PMO-2008,504731,Zygothrica,7214,Drosophilidae
504732,Zygothrica sp. 6f PMO-2008,504731,Zygothrica,7214,Drosophilidae
2035553,Zygothrica sp. 20DG,504731,Zygothrica,7214,Drosophilidae
1620301,Zygothrica vittimaculosa,504731,Zygothrica,7214,Drosophilidae
2751803,Zygothrica leptorostra,504731,Zygothrica,7214,Drosophilidae
2572602,Exetasis sp. JPG-2019,1932988,Exetasis,92616,Acroceridae
210273,Ocnaea sp. SLW-2002b,210271,Ocnaea,92616,Acroceridae
210272,Ocnaea sp. SLW-2002c,210271,Ocnaea,92616,Acroceridae
2611217,Ocnaea sp. CCDB-31123-G10,210271,Ocnaea,92616,Acroceridae
2572604,Ocnaea sp. 2 JPG-2019,210271,Ocnaea,92616,Acroceridae
213482,Ocnaea sp. SLW-2002a,210271,Ocnaea,92616,Acroceridae
210246,Acrocera sp. SLW-2002a,210245,Acrocera,92616,Acroceridae
210248,Acrocera orbiculus,210245,Acrocera,92616,Acroceridae
210247,Acrocera sp. SLW-2002b,210245,Acrocera,92616,Acroceridae
2572601,Acrocera sp. 3 JPG-2019,210245,Acrocera,92616,Acroceridae
2566030,Acrocera sp. JPG-2019,210245,Acrocera,92616,Acroceridae
211536,Acrocera bulla,210245,Acrocera,92616,Acroceridae
210240,Astomella sp. SLW-2002,210239,Astomella,92616,Acroceridae
210232,Eulonchus marialiciae,210230,Eulonchus,92616,Acroceridae
211087,Eulonchus smaragdinus,210230,Eulonchus,92616,Acroceridae
1844772,Eulonchus sapphirinus,210230,Eulonchus,92616,Acroceridae
211534,Eulonchus sp. SLW-2002c,210230,Eulonchus,92616,Acroceridae
1844773,Eulonchus tristis,210230,Eulonchus,92616,Acroceridae
1844771,Eulonchus marginatus,210230,Eulonchus,92616,Acroceridae
210233,Eulonchus sp. SLW-2002b,210230,Eulonchus,92616,Acroceridae
259250,Eulonchus sp. NCSU-96120223,210230,Eulonchus,92616,Acroceridae
210251,Ogcodes basalis,188257,Ogcodes,92616,Acroceridae
210252,Ogcodes sp. SLW-2002,188257,Ogcodes,92616,Acroceridae
2572605,Ogcodes sp. 2 JPG-2019,188257,Ogcodes,92616,Acroceridae
188258,Ogcodes sp. LRC-2002,188257,Ogcodes,92616,Acroceridae
211537,Ogcodes sp. SLW-2002b,188257,Ogcodes,92616,Acroceridae
210285,Ogcodes canadensis,188257,Ogcodes,92616,Acroceridae
210250,Ogcodes leptisoma,188257,Ogcodes,92616,Acroceridae
210268,Pterodontia sp. SLW-2002,210267,Pterodontia,92616,Acroceridae
1933001,Pterodontia flavipes,210267,Pterodontia,92616,Acroceridae
2173693,Pterodontia sp. CCDB-31123-G11,210267,Pterodontia,92616,Acroceridae
388535,Hirmoneura sp. SLW-2006b,388531,Hirmoneura,92615,Nemestrinidae
388532,Hirmoneura sp. SLW-2006a,388531,Hirmoneura,92615,Nemestrinidae
2173454,Hirmoneura punctipennis,388531,Hirmoneura,92615,Nemestrinidae
389639,Hirmoneura sp. SLW-2006c,388531,Hirmoneura,92615,Nemestrinidae
797024,Hirmoneura sp. MDT-2010,388531,Hirmoneura,92615,Nemestrinidae
1718391,Bathypogon sp. USNM ENT 00914370,1718388,Bathypogon,50673,Asilidae
1718390,Bathypogon sp. USNM ENT 00914368,1718388,Bathypogon,50673,Asilidae
1718389,Bathypogon sp. USNM ENT 00914367,1718388,Bathypogon,50673,Asilidae
468722,Dioctria hyalipennis,468720,Dioctria,50673,Asilidae
1724420,Dioctria sp. BOLD:AAH2293,468720,Dioctria,50673,Asilidae
2566534,Dioctria henshawi,468720,Dioctria,50673,Asilidae
2329940,Laphria sp. BBDEC012-09,50683,Laphria,50673,Asilidae
2329942,Laphria sp. BBDEC014-09,50683,Laphria,50673,Asilidae
1727034,Laphria sp. BOLD:AAI1265,50683,Laphria,50673,Asilidae
2301426,Lasiopogon zonatus,219536,Lasiopogon,50673,Asilidae
1690337,Lasiopogon tetragrammus,219536,Lasiopogon,50673,Asilidae
2301386,Lasiopogon nelsoni,219536,Lasiopogon,50673,Asilidae
2301407,Lasiopogon lavignei,219536,Lasiopogon,50673,Asilidae
2301400,Lasiopogon coconino,219536,Lasiopogon,50673,Asilidae
468746,Lasiopogon cinctus,219536,Lasiopogon,50673,Asilidae
1717602,Pamponerus germanicus,1717601,Pamponerus,50673,Asilidae
1473656,Machimus notatus,247604,Machimus,50673,Asilidae
468757,Machimus occidentalis,247604,Machimus,50673,Asilidae
1717430,Machimus rusticus,247604,Machimus,50673,Asilidae
2107782,Machimus gonatistes,247604,Machimus,50673,Asilidae
468783,Philonicus albiceps,247567,Philonicus,50673,Asilidae
1717469,Philonicus plebeius,247567,Philonicus,50673,Asilidae
1717468,Philonicus obscurus,247567,Philonicus,50673,Asilidae
247568,Philonicus arizonensis,247567,Philonicus,50673,Asilidae
1718361,Promachus sp. USNM ENT 00914411,247552,Promachus,50673,Asilidae
1718360,Promachus sp. NMSA DIP 70255,247552,Promachus,50673,Asilidae
468794,Promachus amastrus,247552,Promachus,50673,Asilidae
500508,Promachus hinei,247552,Promachus,50673,Asilidae
247554,Promachus sp. D033,247552,Promachus,50673,Asilidae
247553,Promachus bastardii,247552,Promachus,50673,Asilidae
1717432,Mallophora fautrix,270862,Mallophora,50673,Asilidae
1718339,Mallophora sp. TD-Asil-0606,270862,Mallophora,50673,Asilidae
1717431,Mallophora fairchildi,270862,Mallophora,50673,Asilidae
270863,Mallophora sp. BYU_ACDI030,270862,Mallophora,50673,Asilidae
2680124,Anthrax incomptus,117078,Anthrax,50674,Bombyliidae
117098,Anthrax maculatus,117078,Anthrax,50674,Bombyliidae
2017629,Anthrax virgo,117078,Anthrax,50674,Bombyliidae
117079,Anthrax proconcisus,117078,Anthrax,50674,Bombyliidae
117104,Ligyra sinuatifascia,117088,Ligyra,50674,Bombyliidae
117103,Ligyra bombyliformis,117088,Ligyra,50674,Bombyliidae
117089,Ligyra punctipennis,117088,Ligyra,50674,Bombyliidae
240869,Bombylius major,219362,Bombylius,50674,Bombyliidae
1690391,Systoechus candidulus,1690390,Systoechus,50674,Bombyliidae
186101,Mydas clavatus,186100,Mydas,50677,Mydidae
1855691,Mydas cf. fisheri MVD1687,186100,Mydas,50677,Mydidae
1717441,Mydas ventralis,186100,Mydas,50677,Mydidae
1855021,Mydas cf. fisheri MVD1024,186100,Mydas,50677,Mydidae
259251,Mydas sp. NCSU-99072196,186100,Mydas,50677,Mydidae
1611576,Scenopinus squamosus,247599,Scenopinus,50675,Scenopinidae
1611665,Scenopinus sp. A SLW-2015,247599,Scenopinus,50675,Scenopinidae
1611667,Scenopinus sp. C SLW-2015,247599,Scenopinus,50675,Scenopinidae
1611666,Scenopinus sp. B SLW-2015,247599,Scenopinus,50675,Scenopinidae
1611574,Scenopinus electus,247599,Scenopinus,50675,Scenopinidae
1611575,Scenopinus schulzi,247599,Scenopinus,50675,Scenopinidae
247600,Scenopinus fenestralis,247599,Scenopinus,50675,Scenopinidae
1611573,Scenopinus dilkera,247599,Scenopinus,50675,Scenopinidae
2335975,Thereva sp. BBDCP455-10,95078,Thereva,50676,Therevidae
2335974,Thereva sp. BBDCP454-10,95078,Thereva,50676,Therevidae
2335980,Thereva sp. BBDEC115-09,95078,Thereva,50676,Therevidae
1774267,Thereva nobilitata,95078,Thereva,50676,Therevidae
